count,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment_clean,Emotions,text_sep,Hashtags_sep,Country_sep
1,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer , Curiosity ,2023/6/13 14:45, ArtAdventurer , Facebook , #ArtDiscovery #SeniorArtist ,22,45, Canada,2023,6,13,14,Curiosity,Neutral,"['Exploring', 'the', 'world', 'of', 'digital', 'art.', ""It's"", 'never', 'too', 'late', 'to', 'discover', 'new', 'passions.', '#DigitalArtistry', '#LateBloomer']","['#ArtDiscovery', '#SeniorArtist']",['Canada']
1,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys , Contentment ,2023/6/14 19:30, HomeChefSenior , Instagram , #HappinessInFood #SeniorLife ,25,50, USA,2023,6,14,19,Contentment,Neutral,"['Savoring', 'the', 'flavors', 'of', 'a', 'home-cooked', 'meal.', 'Simple', 'joys', 'are', 'the', 'heart', 'of', 'happiness.', '#HomeCooking', '#SimpleJoys']","['#HappinessInFood', '#SeniorLife']",['USA']
1,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate , Curiosity ,2023/6/15 12:15, LinguisticExplorer , Twitter , #MindEnrichment #SeniorLearning ,30,60, UK,2023,6,15,12,Curiosity,Neutral,"['Embarking', 'on', 'a', 'journey', 'of', 'learning', 'a', 'new', 'language.', 'The', 'mind', 'stays', 'young', 'with', 'every', 'new', 'word.', '#LanguageLearning', '#NeverTooLate']","['#MindEnrichment', '#SeniorLearning']",['UK']
1,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies ", Joy ,2023/6/16 21:45, MusicConnoisseur , Facebook , #MusicLover #SeniorConcert ,18,35, Canada,2023,6,16,21,Joy,Positive,"['Attended', 'a', 'classical', 'music', 'concert,', 'feeling', 'the', 'timeless', 'melodies', 'resonate.', 'Music', 'transcends', 'generations.', '#ClassicalMusic', '#TimelessMelodies']","['#MusicLover', '#SeniorConcert']",['Canada']
1,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer , Joy ,2023/6/17 15:00, PhotographySenior , Instagram , #NatureCapture #SeniorMoments ,35,70, USA,2023,6,17,15,Joy,Positive,"['Capturing', 'the', 'beauty', 'of', 'nature', 'through', 'photography.', 'Every', 'snapshot', 'is', 'a', 'treasure.', '#NaturePhotography', '#SeniorPhotographer']","['#NatureCapture', '#SeniorMoments']",['USA']
1,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ", Contentment ,2023/6/18 11:30, TeaTimeSenior , Twitter , #FriendshipGoals #SeniorBonding ,28,55, UK,2023,6,18,11,Contentment,Neutral,"['Reconnecting', 'with', 'old', 'friends', 'over', 'a', 'cup', 'of', 'tea.', 'Friendship,', 'the', 'true', 'essence', 'of', 'companionship.', '#OldFriends', '#Companionship']","['#FriendshipGoals', '#SeniorBonding']",['UK']
1,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour ", Joy ,2023/6/19 16:30, RoadTripSenior , Facebook , #CherishedPlaces #SeniorTravel ,22,45, Canada,2023,6,19,16,Joy,Positive,"['Embarked', 'on', 'a', 'road', 'trip', 'to', 'revisit', 'cherished', 'places', 'from', 'the', 'past.', 'Nostalgia,', 'the', 'ultimate', 'travel', 'companion.', '#RoadTrip', '#NostalgiaTour']","['#CherishedPlaces', '#SeniorTravel']",['Canada']
1,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ", Joy ,2023/6/20 14:20, ChoirEnthusiast , Instagram , #MusicHarmony #SeniorVoices ,20,40, USA,2023,6,20,14,Joy,Positive,"['Joined', 'a', 'community', 'choir,', 'harmonizing', 'with', 'fellow', 'voices.', 'Music', 'creates', 'bonds', 'that', 'withstand', 'time.', '#CommunityChoir', '#HarmonyInAging']","['#MusicHarmony', '#SeniorVoices']",['USA']
1,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ", Contentment ,2023/6/21 19:00, MeditationSenior , Twitter , #MindfulLiving #SeniorCalm ,18,35, UK,2023,6,21,19,Contentment,Neutral,"['Exploring', 'the', 'art', 'of', 'meditation,', 'finding', 'tranquility', 'in', 'the', 'stillness', 'of', 'the', 'mind.', '#MeditationJourney', '#TranquilMind']","['#MindfulLiving', '#SeniorCalm']",['UK']
1,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty ", Contentment ,2023/6/22 13:45, GardenEnthusiast , Facebook , #NatureWonders #SeniorGarden ,25,50, USA,2023,6,22,13,Contentment,Neutral,"['Taking', 'a', 'stroll', 'in', 'the', 'garden,', 'appreciating', 'the', 'beauty', 'of', 'blooming', 'flowers.', ""Nature's"", 'wonders', 'never', 'cease.', '#GardenWalk', '#FloralBeauty']","['#NatureWonders', '#SeniorGarden']",['USA']
1,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ", Contentment ,2023/6/23 18:45, WineConnoisseur , Instagram , #LifeWellLived #SeniorWine ,28,55, UK,2023,6,23,18,Contentment,Neutral,"['Sipping', 'on', 'a', 'favorite', 'vintage', 'wine,', 'each', 'sip', 'telling', 'a', 'story', 'of', 'the', 'years', 'gone', 'by.', 'Cheers', 'to', 'a', 'life', 'well-lived.', '#WineLover', '#VintageCheers']","['#LifeWellLived', '#SeniorWine']",['UK']
1,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ", Joy ,2023/6/24 16:15, ArtisticSenior , Twitter , #CreativityAtAnyAge #SeniorCreativity ,22,45, Canada,2023,6,24,16,Joy,Positive,"['Participated', 'in', 'a', 'community', 'art', 'class,', 'unleashing', 'creativity', 'in', 'the', 'golden', 'years.', 'Art', 'has', 'no', 'age', 'limit.', '#ArtClass', '#SeniorArtistry']","['#CreativityAtAnyAge', '#SeniorCreativity']",['Canada']
1,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ", Gratitude ,2023/6/25 20:30, MemoiristSenior , Facebook , #LifetimeExperiences #SeniorMemoir ,35,70, USA,2023,6,25,20,Gratitude,Positive,"['Embarking', 'on', 'a', 'journey', 'of', 'writing', 'a', 'memoir,', 'documenting', 'a', 'lifetime', 'of', 'experiences.', 'Every', 'story', 'matters.', '#MemoirWriting', '#SeniorStories']","['#LifetimeExperiences', '#SeniorMemoir']",['USA']
1,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ", Curiosity ,2023/6/26 14:00, HistoryEnthusiast , Instagram , #LifetimeAdventure #SeniorCuriosity ,30,60, UK,2023,6,26,14,Curiosity,Neutral,"['Attended', 'a', 'lecture', 'on', 'history,', 'always', 'fascinated', 'by', 'the', 'lessons', 'from', 'the', 'past.', 'Learning', 'is', 'a', 'lifelong', 'adventure.', '#HistoryLecture', '#SeniorLearning']","['#LifetimeAdventure', '#SeniorCuriosity']",['UK']
1,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ", Contentment ,2023/6/27 17:45, FamilyChefSenior , Twitter , #KitchenMemories #SeniorCulinary ,20,40, USA,2023,6,27,17,Contentment,Neutral,"['Rediscovered', 'the', 'joy', 'of', 'cooking', 'traditional', 'family', 'recipes.', 'The', 'kitchen,', 'a', 'place', 'of', 'cherished', 'memories.', '#FamilyRecipes', '#SeniorCooking']","['#KitchenMemories', '#SeniorCulinary']",['USA']
1,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ", Joy ,2023/6/28 22:15, NaturePhotographySenior , Facebook , #OutdoorBeauty #SeniorClicks ,18,35, UK,2023,6,28,22,Joy,Positive,"['Joined', 'a', 'nature', 'photography', 'club,', 'capturing', 'the', 'beauty', 'of', 'the', 'great', 'outdoors.', 'Every', 'click', 'is', 'a', 'connection', 'to', 'nature.', '#NaturePhotography', '#SeniorPhotographer']","['#OutdoorBeauty', '#SeniorClicks']",['UK']
1,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ", Joy ,2023/6/29 16:30, JazzMusicLover , Instagram , #TimelessTunes #SeniorJazz ,25,50, USA,2023,6,29,16,Joy,Positive,"['Attended', 'a', 'jazz', 'concert', 'and', 'swayed', 'to', 'the', 'rhythm', 'of', 'timeless', 'tunes.', 'Music,', 'a', 'constant', 'companion', 'in', 'the', 'golden', 'years.', '#JazzConcert', '#SeniorMusic']","['#TimelessTunes', '#SeniorJazz']",['USA']
1,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ", Gratitude ,2023/6/30 19:30, SeniorWordsmith , Twitter , #SoulfulWriting #SeniorReflections ,28,55, UK,2023,6,30,19,Gratitude,Positive,"['Joined', 'a', 'writing', 'group,', 'penning', 'down', 'thoughts', 'and', 'reflections.', 'Writing,', 'a', 'journey', 'into', 'the', 'depths', 'of', 'the', 'soul.', '#WritingGroup', '#SeniorWriter']","['#SoulfulWriting', '#SeniorReflections']",['UK']
1,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ", Excitement ,2023/7/1 14:00, SoloAdventurer , Instagram , #DiscoverNewPlaces #SeniorTravel ,30,60, USA,2023,7,1,14,Excitement,Positive,"['Embarked', 'on', 'a', 'solo', 'travel', 'adventure,', 'discovering', 'the', 'beauty', 'of', 'new', 'places', 'at', 'my', 'own', 'pace.', '#SoloTravel', '#SeniorExplorer']","['#DiscoverNewPlaces', '#SeniorTravel']",['USA']
1,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ", Joy ,2023/7/2 18:30, CarEnthusiastSenior , Facebook , #RoadTripDownMemoryLane #SeniorCars ,22,45, UK,2023,7,2,18,Joy,Positive,"['Attended', 'a', 'vintage', 'car', 'show,', 'reminiscing', 'about', 'the', 'classics', 'that', 'once', 'ruled', 'the', 'roads.', 'Nostalgia', 'in', 'every', 'rev.', '#VintageCars', '#ClassicRides']","['#RoadTripDownMemoryLane', '#SeniorCars']",['UK']
1,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ", Joy ,2023/7/3 12:45, GreenThumbSenior , Twitter , #GardenFriends #SeniorGreenThumb ,28,55, Canada,2023,7,3,12,Joy,Positive,"['Started', 'a', 'community', 'garden,', 'growing', 'not', 'just', 'plants', 'but', 'friendships', 'too.', 'Green', 'thumbs', 'unite!', '#CommunityGarden', '#SeniorGardener']","['#GardenFriends', '#SeniorGreenThumb']",['Canada']
1,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ", Contentment ,2023/7/4 17:00, FamilyHostSenior , Instagram , #HeartwarmingMoments #SeniorFamily ,35,70, USA,2023,7,4,17,Contentment,Neutral,"['Hosted', 'a', 'family', 'dinner,', 'where', 'laughter', 'echoed', 'louder', 'than', 'the', 'clinking', 'of', 'utensils.', 'Family,', 'the', 'heart', 'of', 'happiness.', '#FamilyDinner', '#SeniorHost']","['#HeartwarmingMoments', '#SeniorFamily']",['USA']
1,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ", Joy ,2023/7/5 20:15, DanceEnthusiastSenior , Twitter , #DanceLife #SeniorMoves ,18,35, UK,2023,7,5,20,Joy,Positive,"['Enrolled', 'in', 'a', 'dance', 'class', 'for', 'seniors,', 'moving', 'to', 'the', 'rhythm', 'of', 'life.', 'Age', 'is', 'just', 'a', 'number', 'on', 'the', 'dance', 'floor.', '#DanceClass', '#SeniorDancer']","['#DanceLife', '#SeniorMoves']",['UK']
1,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ", Joy ,2023/7/6 14:30, ArtGalleryVisitor , Facebook , #CreativeExpressions #SeniorArt ,25,50, USA,2023,7,6,14,Joy,Positive,"['Visited', 'an', 'art', 'gallery,', 'appreciating', 'the', 'brushstrokes', 'that', 'tell', 'tales', 'of', 'creativity.', 'Art,', 'an', 'eternal', 'companion.', '#ArtGallery', '#SeniorArtLover']","['#CreativeExpressions', '#SeniorArt']",['USA']
1,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ", Joy ,2023/7/7 19:45, SeniorBookClub , Instagram , #BookishTalks #SeniorBookworms ,22,45, UK,2023,7,7,19,Joy,Positive,"['Started', 'a', 'book', 'club', 'for', 'seniors,', 'where', 'discussions', 'are', 'as', 'lively', 'as', 'the', 'characters', 'in', 'the', 'novels.', '#BookClub', '#SeniorReaders']","['#BookishTalks', '#SeniorBookworms']",['UK']
1,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ", Contentment ,2023/7/8 16:00, SeniorPicnicHost , Twitter , #FriendshipSunshine #SeniorMemories ,30,60, Canada,2023,7,8,16,Contentment,Neutral,"['Hosted', 'a', 'picnic', 'in', 'the', 'park,', 'basking', 'in', 'the', 'warmth', 'of', 'friendship', 'and', 'sunshine.', 'Simple', 'joys,', 'timeless', 'memories.', '#ParkPicnic', '#SeniorJoy']","['#FriendshipSunshine', '#SeniorMemories']",['Canada']
1,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ", Joy ,2023/7/9 22:30, SeniorActor , Facebook , #StagePassion #SeniorTheater ,20,40, USA,2023,7,9,22,Joy,Positive,"['Participated', 'in', 'a', 'local', 'theater', 'production,', 'proving', 'that', 'the', 'stage', 'belongs', 'to', 'every', 'age.', '#TheaterProduction', '#SeniorActor']","['#StagePassion', '#SeniorTheater']",['USA']
1,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ", Excitement ,2023/7/10 14:20, SeniorHikerExplorer , Instagram , #NatureTrailBlazer #SeniorExplorer ,28,55, UK,2023,7,10,14,Excitement,Positive,"['Embarked', 'on', 'a', 'hiking', 'adventure,', 'conquering', 'trails', 'and', 'relishing', 'the', 'beauty', 'of', 'nature.', 'Age', 'is', 'just', 'a', 'number', 'on', 'the', 'mountaintop.', '#HikingAdventure', '#SeniorHiker']","['#NatureTrailBlazer', '#SeniorExplorer']",['UK']
1,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer , Gratitude ,2023/7/11 18:45, SeniorPhotographerExhibitor , Twitter , #LifeInPictures #SeniorExhibition ,22,45, Canada,2023,7,11,18,Gratitude,Positive,"['Hosted', 'a', 'photography', 'exhibition', 'featuring', 'snapshots', 'of', 'a', 'life', 'well-lived.', 'Every', 'photo', 'has', 'a', 'story', 'to', 'tell.', '#PhotographyExhibition', '#SeniorPhotographer']","['#LifeInPictures', '#SeniorExhibition']",['Canada']
1,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ", Excitement ,2023/7/12 13:45, SeniorCyclingEnthusiast , Facebook , #OpenRoadAdventures #SeniorCycling ,25,50, USA,2023,7,12,13,Excitement,Positive,"['Joined', 'a', ""seniors'"", 'cycling', 'club,', 'feeling', 'the', 'wind', 'in', 'my', 'hair', 'and', 'the', 'freedom', 'of', 'the', 'open', 'road.', '#CyclingClub', '#SeniorCyclist']","['#OpenRoadAdventures', '#SeniorCycling']",['USA']
1,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ", Joy ,2023/7/13 20:00, SeniorWineConnoisseur , Instagram , #AgedToPerfection #SeniorCheers ,35,70, UK,2023,7,13,20,Joy,Positive,"['Attended', 'a', 'wine', 'tasting', 'event,', 'savoring', 'the', 'richness', 'of', 'flavors', 'that', 'age', 'like', 'fine', 'wine.', 'Cheers', 'to', 'the', 'golden', 'years!', '#WineTasting', '#SeniorWineLover']","['#AgedToPerfection', '#SeniorCheers']",['UK']
1,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ", Joy ,2023/7/14 16:15, SeniorBallroomDancer , Twitter , #GracefulMoves #SeniorDance ,20,40, USA,2023,7,14,16,Joy,Positive,"['Started', 'learning', 'ballroom', 'dancing,', 'gliding', 'gracefully', 'across', 'the', 'dance', 'floor.', 'Ageless', 'elegance', 'in', 'every', 'step.', '#BallroomDancing', '#SeniorDancer']","['#GracefulMoves', '#SeniorDance']",['USA']
1,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ", Joy ,2023/7/15 19:30, SeniorPaintingOrganizer , Facebook , #CommunityArt #SeniorCreativity ,28,55, Canada,2023,7,15,19,Joy,Positive,"['Organized', 'a', 'community', 'painting', 'event,', 'turning', 'blank', 'canvases', 'into', 'a', 'masterpiece', 'of', 'shared', 'creativity.', '#PaintingEvent', '#SeniorArtist']","['#CommunityArt', '#SeniorCreativity']",['Canada']
1,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ", Gratitude ,2023/7/16 14:00, SeniorMemoriesHost , Instagram , #FriendshipAdventures #SeniorNostalgia ,30,60, USA,2023,7,16,14,Gratitude,Positive,"['Hosted', 'a', ""'memory"", ""lane'"", 'evening', 'with', 'old', 'friends,', 'reminiscing', 'about', 'the', 'adventures', 'that', 'shaped', 'our', 'lives.', '#MemoryLane', '#SeniorReminiscing']","['#FriendshipAdventures', '#SeniorNostalgia']",['USA']
1,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ", Curiosity ,2023/7/17 22:15, SeniorStargazer , Twitter , #CelestialWonders #SeniorAstronomy ,18,35, UK,2023,7,17,22,Curiosity,Neutral,"['Joined', 'a', ""seniors'"", 'astronomy', 'club,', 'stargazing', 'and', 'finding', 'wonder', 'in', 'the', 'vastness', 'of', 'the', 'cosmos.', '#AstronomyClub', '#SeniorStargazer']","['#CelestialWonders', '#SeniorAstronomy']",['UK']
1,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ", Joy ,2023/7/18 16:30, SeniorJazzFestivalGoer , Facebook , #TimelessTunes #SeniorJazz ,25,50, USA,2023,7,18,16,Joy,Positive,"['Attended', 'a', 'local', 'jazz', 'festival,', 'tapping', 'toes', 'to', 'the', 'tunes', 'that', 'have', 'stood', 'the', 'test', 'of', 'time.', 'Music,', 'a', 'lifelong', 'love', 'affair.', '#JazzFestival', '#SeniorMusicLover']","['#TimelessTunes', '#SeniorJazz']",['USA']
1,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ", Gratitude ,2023/7/19 19:45, WisdomBloggerSenior , Instagram , #LifeLessons #SeniorBlog ,22,45, UK,2023,7,19,19,Gratitude,Positive,"['Started', 'a', 'blog', 'sharing', 'the', 'wisdom', 'gained', 'through', 'the', 'years,', 'proving', 'that', 'every', 'day', 'is', 'a', 'chance', 'to', 'learn', 'and', 'grow.', '#SeniorWisdom', '#Blog']","['#LifeLessons', '#SeniorBlog']",['UK']
1,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ", Excitement ,2023/7/20 17:00, SeniorCharityRunner , Twitter , #RunForACause #SeniorSupport ,30,60, Canada,2023,7,20,17,Excitement,Positive,"['Participated', 'in', 'a', 'charity', 'run,', 'proving', 'that', 'age', 'is', 'no', 'barrier', 'to', 'supporting', 'meaningful', 'causes.', '#CharityRun', '#SeniorRunner']","['#RunForACause', '#SeniorSupport']",['Canada']
1,"Survived a challenging physics exam. Equations, you won't defeat me! ", Relief ,2023/8/1 13:30, PhysicsWhizHighSchool , Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20,40, USA,2023,8,1,13,Relief,Positive,"['Survived', 'a', 'challenging', 'physics', 'exam.', 'Equations,', 'you', ""won't"", 'defeat', 'me!']","['#PhysicsSurvivor', '#HighSchoolAdventures']",['USA']
1,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder , Excitement ,2023/8/2 14:45, CodeExplorerHighSchool , Twitter , #CodingAdventure #HighSchoolCoderLife ,25,50, UK,2023,8,2,14,Excitement,Positive,"['Exploring', 'the', 'world', 'of', 'coding.', 'Debugging', 'is', 'an', 'adventure', 'on', 'its', 'own!', '#CodingJourney', '#HighSchoolCoder']","['#CodingAdventure', '#HighSchoolCoderLife']",['UK']
1,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ", Excitement ,2023/8/3 12:15, DebateWarriorHighSchool , Facebook , #DebateWarrior #HighSchoolDebater ,18,35, Canada,2023,8,3,12,Excitement,Positive,"['Joined', 'the', 'school', 'debate', 'team.', 'Words', 'are', 'my', 'weapons,', 'and', ""I'm"", 'ready', 'for', 'battle!']","['#DebateWarrior', '#HighSchoolDebater']",['Canada']
1,"Started a photography club at school. Capturing moments, one snapshot at a time! ", Joy ,2023/8/4 16:30, PhotoClubHighSchool , Instagram , #PhotographyClub #HighSchoolPhotographer ,22,45, USA,2023,8,4,16,Joy,Positive,"['Started', 'a', 'photography', 'club', 'at', 'school.', 'Capturing', 'moments,', 'one', 'snapshot', 'at', 'a', 'time!']","['#PhotographyClub', '#HighSchoolPhotographer']",['USA']
1,"Daydreaming about the upcoming prom. The dress, the dance  it's a fairytale in the making! ", Excitement ,2023/8/5 19:45, PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30,60, Canada,2023,8,5,19,Excitement,Positive,"['Daydreaming', 'about', 'the', 'upcoming', 'prom.', 'The', 'dress,', 'the', 'dance', '', ""it's"", 'a', 'fairytale', 'in', 'the', 'making!']","['#PromDreams', '#HighSchoolFairytale']",['Canada']
1,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! , Positive ,2023/8/6 14:00, OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28,55, USA,2023,8,6,14,Positive,Positive,"['Convinced', 'the', 'teacher', 'to', 'have', 'class', 'outdoors.', 'Learning', 'equations', 'with', 'a', 'side', 'of', 'fresh', 'air!']","['#OutdoorClassroom', '#HighSchoolExplorer']",['USA']
1,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ", Embarrassed ,2023/8/7 19:45, PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22,45, UK,2023,8,7,19,Embarrassed,Negative,"['Accidentally', 'spilled', 'paint', 'in', 'art', 'class.', 'Abstract', 'art,', 'right?', '#ArtClassAdventures', '#HighSchoolArtist']","['#ArtisticMishaps', '#HighSchoolArt']",['UK']
1,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! , Excitement ,2023/8/8 16:00, SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30,60, Canada,2023,8,8,16,Excitement,Positive,"['Trying', 'to', 'master', 'the', 'perfect', 'kickflip', 'on', 'my', 'skateboard.', 'Skating', 'into', 'the', 'weekend', 'like', 'a', 'pro!']","['#SkaterLife', '#HighSchoolSkater']",['Canada']
1,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! , Joy ,2023/8/9 22:30, KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20,40, USA,2023,8,9,22,Joy,Positive,"['Bonding', 'with', 'friends', 'over', 'the', 'latest', 'K-pop', 'sensation.', 'Fangirling', 'at', 'its', 'finest!']","['#KpopFangirl', '#HighSchoolMusic']",['USA']
1,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! , Joy ,2023/8/10 14:20, ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28,55, UK,2023,8,10,14,Joy,Positive,"['Spent', 'hours', 'perfecting', 'a', 'chemistry', 'experiment.', 'Mixing', 'potions', 'like', 'a', 'wizard!']","['#ChemistryWizard', '#HighSchoolScientist']",['UK']
1,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! , Joy ,2023/8/11 18:45, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22,45, Canada,2023,8,11,18,Joy,Positive,"['Successfully', 'organized', 'a', 'surprise', 'birthday', 'party', 'for', 'a', 'friend.', 'Party', 'planning', 'expert', 'mode:', 'Achieved!']","['#BirthdayParty', '#HighSchoolCelebration']",['Canada']
1,"Joined the drama club to unleash my inner actor. Lights, camera, action! ", Excitement ,2023/8/12 13:45, DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25,50, USA,2023,8,12,13,Excitement,Positive,"['Joined', 'the', 'drama', 'club', 'to', 'unleash', 'my', 'inner', 'actor.', 'Lights,', 'camera,', 'action!']","['#DramaClubStar', '#HighSchoolActor']",['USA']
1,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! , Excitement ,2023/8/13 20:00, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35,70, UK,2023,8,13,20,Excitement,Positive,"['Got', 'my', 'hands', 'on', 'the', 'latest', 'fantasy', 'novel.', 'Diving', 'into', 'realms', 'of', 'magic', 'and', 'adventure!']","['#FantasyBookNerd', '#HighSchoolReader']",['UK']
1,Mastering the art of the perfect doodle during boring classes. Doodles: A+! , Joy ,2023/8/14 16:15, DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20,40, USA,2023,8,14,16,Joy,Positive,"['Mastering', 'the', 'art', 'of', 'the', 'perfect', 'doodle', 'during', 'boring', 'classes.', 'Doodles:', 'A+!']","['#DoodleMaster', '#HighSchoolArt']",['USA']
1,Attempting to break the school record for the longest handstand. Wish me luck! , Excitement ,2023/8/15 19:30, HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28,55, Canada,2023,8,15,19,Excitement,Positive,"['Attempting', 'to', 'break', 'the', 'school', 'record', 'for', 'the', 'longest', 'handstand.', 'Wish', 'me', 'luck!']","['#HandstandChallenge', '#HighSchoolAthlete']",['Canada']
1,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! , Mischievous ,2023/8/16 14:00, SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30,60, USA,2023,8,16,14,Mischievous,Unknown,"['Sneaking', 'snacks', 'into', 'class', 'like', 'a', 'pro.', 'The', 'art', 'of', 'snack-smuggling', 'is', 'a', 'sacred', 'skill!']","['#SnackSmuggler', '#HighSchoolSnacks']",['USA']
1,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! , Excitement ,2023/8/17 22:15, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18,35, UK,2023,8,17,22,Excitement,Positive,"['Hosting', 'a', 'sleepover', 'with', 'friends', 'this', 'weekend.', 'Preparing', 'for', 'a', 'night', 'of', 'laughter', 'and', 'memories!']","['#SleepoverFun', '#HighSchoolMemories']",['UK']
